Result,Season,Team1,Team2,deltaSeed,deltaPointsFor,deltaPointsAgainst,deltaFGM,deltaFGA,deltaFGM3,deltaFGA3,deltaFTM,deltaFTA,deltaOR,deltaDR,deltaAst,deltaTO,deltaStl,deltaBlk,deltaPF,deltaWinPct
0,2005,1257,1228,3,3.12414467253177,2.523949169110459,-1.60312805474096,-0.4770283479960895,0.9481915933528828,2.115347018572823,5.3822091886607994,7.300097751710656,1.7399804496578692,3.0254154447702817,-2.6402737047898324,3.2658846529814265,1.428152492668621,0.5112414467253177,3.0654936461388083,-0.09872922776148584
0,2005,1277,1314,4,-10.702764976958534,-6.900921658986185,-2.7373271889400925,-5.461981566820271,-0.5299539170506913,0.5841013824884769,-4.6981566820276495,-7.513824884792626,-1.9170506912442384,-2.369815668202765,-1.4654377880184342,-2.8202764976958505,-2.6728110599078336,-1.1601382488479266,1.156682027649769,-0.08525345622119818
0,2005,1228,1314,0,-11.349951124144681,-10.136852394916913,-2.300097751710656,-3.7487781036168073,1.3098729227761492,3.336265884652981,-8.059628543499512,-10.719452590420332,-2.8044965786901277,-3.1544477028347977,-0.7468230694037175,-5.556207233626587,-2.750733137829912,-0.4144672531769307,-2.6138807429130004,0.09872922776148584
1,2006,1284,1214,0,-1.9627016129032315,0.1935483870967758,-0.6552419354838719,-4.728830645161288,0.763104838709677,1.1683467741935478,-1.415322580645162,-3.575604838709676,-4.930443548387096,-1.6391129032258078,2.30141129032258,-1.1320564516129041,0.011088709677419041,0.372983870967742,-3.933467741935484,0.0463709677419355
0,2006,1266,1104,-3,4.241379310344826,2.5172413793103487,1.7586206896551708,4.310344827586206,3.0,5.172413793103448,-2.2758620689655182,-3.896551724137933,-0.5517241379310356,-0.8965517241379324,3.068965517241379,1.275862068965516,1.1724137931034484,-1.9655172413793103,5.655172413793102,0.06896551724137934
0,2006,1334,1130,9,-0.8071120689655231,-3.2887931034482776,0.1767241379310356,0.8178879310344841,0.4482758620689653,0.6648706896551708,-1.6088362068965516,-4.5,-3.169181034482758,3.1540948275862064,-2.157327586206897,-0.7607758620689662,-0.006465517241379004,-2.177801724137931,-1.1206896551724146,-0.022629310344827624
1,2006,1181,1380,-15,16.740957966764412,4.453567937438906,3.0801564027370496,0.18377321603127686,3.3343108504398837,5.6930596285435,7.246334310850441,6.792766373411535,-3.5513196480938434,-2.3460410557184765,3.0087976539589434,-4.1867057673509285,1.9648093841642218,1.617790811339198,-0.3861192570869996,0.29618768328445744
0,2006,1375,1196,11,-5.169278996865202,1.108672936259154,-1.8432601880877757,2.3991640543364743,1.1577847439916402,4.65621734587252,-2.640543364681296,-2.7784743991640544,0.5663531870428429,-1.8777429467084656,-2.8578892371995828,-1.6374085684430515,0.4524555903866237,-3.6290491118077326,2.6029258098223633,-0.025078369905956133
1,2006,1203,1423,-1,11.308035714285708,7.7098214285714315,4.102678571428573,3.34375,-0.4419642857142856,-2.459821428571427,3.5446428571428577,7.28125,1.9151785714285712,0.07589285714285765,2.133928571428573,1.6741071428571423,1.7410714285714288,2.991071428571429,-2.7321428571428577,0.1473214285714286
1,2006,1211,1462,-11,8.648387096774186,9.531182795698925,2.880645161290325,4.523655913978494,-1.0096774193548388,-2.4978494623655934,3.8967741935483886,3.3645161290322605,2.0193548387096776,0.41935483870967616,-1.7086021505376348,0.3655913978494638,0.9763440860215056,-2.070967741935484,1.1548387096774206,0.2225806451612904
0,2006,1102,1228,9,-6.467741935483872,-3.525345622119815,-3.6843317972350254,-10.55760368663595,1.2523041474654386,1.420506912442395,-0.3513824884792616,-3.1820276497695854,-5.6658986175115205,-5.762672811059908,-0.9182027649769592,-1.426267281105991,1.7741935483870968,-0.4089861751152073,-1.9942396313364057,-0.020737327188940058
0,2006,1361,1231,5,2.7609195402298923,0.9034482758620612,-0.006896551724139499,0.2724137931034463,-1.922988505747127,-4.798850574712642,4.697701149425288,5.957471264367817,3.1333333333333333,-2.097701149425287,-1.7988505747126435,0.21264367816091934,1.422988505747126,0.6540229885057469,-1.5402298850574707,0.11264367816091947
1,2006,1261,1233,-9,-5.599999999999994,-6.700000000000002,-0.9000000000000021,-0.8666666666666671,-2.1000000000000005,-2.833333333333332,-1.7000000000000008,-2.6000000000000014,0.5666666666666664,2.6333333333333333,-0.10000000000000142,0.4666666666666668,0.833333333333333,2.1,-2.9000000000000004,-0.03333333333333344
1,2006,1285,1305,7,5.922341696535256,8.139784946236553,1.9761051373954568,-0.2771804062126648,2.025089605734768,4.379928315412185,-0.05495818399044161,0.1481481481481488,-1.5710872162485057,-1.6033452807646356,2.3488649940262825,1.1804062126642787,1.909199522102749,-1.816009557945042,2.5567502986857806,-0.060931899641577074
1,2006,1397,1457,-13,8.642857142857139,12.678571428571429,4.0,6.035714285714286,0.928571428571428,0.9285714285714306,-0.2857142857142865,-0.4642857142857153,-1.3928571428571423,-1.2857142857142847,1.5000000000000018,-0.9642857142857152,0.9642857142857136,-0.1428571428571428,0.8571428571428577,0.0
0,2006,1393,1401,-7,3.646044624746452,8.551724137931032,2.7129817444219064,7.419878296146044,0.9776876267748476,3.6947261663286,-2.757606490872209,-3.122718052738339,3.2971602434077076,3.3367139959432066,-1.1997971602434063,1.8803245436105485,0.3742393509127791,3.4756592292089246,-3.674442190669371,-0.047667342799188606
1,2006,1417,1125,-13,-13.25757575757575,-16.812121212121212,-4.939393939393939,-7.909090909090906,-2.293939393939394,-4.857575757575758,-1.0848484848484838,-1.787878787878789,-0.954545454545455,-1.8090909090909089,-2.9060606060606045,-1.7545454545454555,-2.0969696969696967,-0.8090909090909091,-3.715151515151515,0.1515151515151516
0,2006,1429,1449,7,-10.933333333333335,-5.1000000000000085,-4.066666666666666,-10.333333333333329,0.7999999999999998,0.3000000000000007,-3.6,-4.333333333333332,-5.4,0.7999999999999972,0.2999999999999972,-2.033333333333333,-2.6333333333333337,-0.6000000000000001,-3.200000000000001,-0.06666666666666676
0,2006,1328,1454,-5,-4.9285714285714315,-2.7142857142857157,-1.2142857142857153,-4.25,-0.5357142857142856,-2.6428571428571423,-1.9642857142857155,-3.5,0.3214285714285712,-1.9285714285714268,1.9642857142857133,0.25,0.3214285714285712,0.5,-2.5,0.0
1,2006,1455,1371,-3,0.4949944382647402,-4.899888765294777,0.6362625139043381,-2.3014460511679644,0.948832035595106,0.9521690767519466,-1.7263626251390427,-1.9877641824249144,-0.7130144605116797,0.7219132369299217,2.450500556173525,-0.5450500556173541,-1.4682981090100116,-0.7474972191323694,-3.3414905450500556,0.12124582869855395
0,2006,1458,1112,1,-1.935483870967744,-3.3645161290322534,-2.256989247311825,-3.77634408602151,2.041935483870968,4.9494623655913985,0.5365591397849451,1.9376344086021504,-0.6795698924731184,2.7301075268817208,-1.3741935483870955,-1.850537634408603,-4.504301075268818,-0.4075268817204303,0.7161290322580633,0.02043010752688168
0,2006,1242,1133,-9,2.821505376344092,-3.235483870967741,1.1903225806451587,-0.8623655913978538,0.5946236559139786,-0.6107526881720418,-0.15376344086021554,1.28494623655914,0.5612903225806463,1.0612903225806427,1.4021505376344052,0.4451612903225808,0.4774193548387107,0.940860215053764,-0.7010752688172062,0.10752688172043012
0,2006,1116,1137,-1,8.012235817575089,9.409343715239153,3.516129032258064,8.914349276974413,-0.3248053392658505,1.2202447163515,1.3047830923248045,1.7964404894327046,2.883203559510568,0.4593993325917687,0.9621802002224698,-1.0956618464961068,-0.27252502780867616,4.4393770856507215,-0.6162402669632954,-0.15239154616240258
0,2006,1107,1163,15,-12.462365591397841,-1.14301075268817,-5.8731182795698915,-10.22903225806452,1.7645161290322582,3.7161290322580633,-2.4806451612903206,-3.7580645161290316,-5.300000000000002,-5.698924731182796,-3.3204301075268816,-0.03870967741935338,-0.2462365591397857,-6.752688172043013,3.696774193548388,-0.2225806451612904
1,2006,1206,1277,5,-4.537499999999994,-9.666666666666664,-0.3916666666666657,-1.5187499999999972,0.08958333333333357,1.0854166666666671,-3.84375,-2.564583333333335,-0.9625000000000004,0.01875000000000071,-1.427083333333334,-0.8937500000000007,1.0187499999999998,0.5645833333333332,-2.69375,0.11041666666666672
0,2006,1320,1207,3,-1.2333333333333345,-0.8999999999999986,-1.0666666666666664,-0.3666666666666672,-0.20000000000000015,0.13333333333333286,1.0999999999999996,1.1666666666666643,-2.1999999999999997,2.8000000000000007,-1.9333333333333336,0.7000000000000011,-0.7999999999999998,-0.10000000000000007,-0.7000000000000011,0.0
0,2006,1412,1246,1,3.476489028213166,-0.1922675026123386,0.29780564263322873,0.6875653082549604,-0.5329153605015673,-0.8986415882967621,3.4137931034482767,5.449320794148381,-2.0114942528735633,-3.0052246603970723,1.094043887147336,-0.5318704284221525,5.1337513061651,0.4608150470219439,1.2978056426332287,0.15673981191222575
0,2006,1331,1272,15,-6.586510263929611,1.927663734115356,-2.1251221896383217,-5.4408602150537595,-1.0576735092864125,-4.6060606060606055,-1.278592375366571,-2.7360703812316696,-2.3343108504398824,-2.3391984359726297,0.11143695014662748,-1.3988269794721404,-3.1427174975562058,-2.6285434995112418,-2.599217986314759,-0.26392961876832843
0,2006,1143,1301,-3,-6.5,-2.9333333333333367,-1.7666666666666655,-1.8333333333333288,-3.8666666666666667,-10.1,0.8999999999999986,1.900000000000002,0.6999999999999993,-1.3999999999999986,-2.9000000000000004,-1.299999999999999,-2.1999999999999997,-2.1333333333333333,-1.0333333333333314,-0.033333333333333326
1,2006,1314,1293,-11,9.275862068965523,7.482758620689657,2.27586206896552,1.0689655172413737,-0.5172413793103452,-2.6896551724137936,5.241379310344829,6.103448275862068,1.0689655172413808,2.068965517241377,1.9655172413793096,4.172413793103447,0.0,-0.8965517241379308,-1.0689655172413772,-0.034482758620689724
0,2006,1234,1322,-11,-9.364681295715783,-10.828631138975974,-3.499477533960292,-3.708463949843264,-0.9801462904911178,-1.4106583072100314,-1.385579937304076,-3.083594566353188,-2.068965517241379,4.262277951933125,-1.746081504702195,-1.0355276907001034,-2.1306165099268544,1.6332288401253918,-5.775339602925812,-0.0010449320794148065
0,2006,1172,1326,13,0.8925925925925924,6.6851851851851904,0.4740740740740748,3.5148148148148124,0.2296296296296294,1.1851851851851831,-0.2851851851851865,-1.5777777777777755,2.15925925925926,2.3259259259259255,1.9666666666666688,1.1629629629629628,-2.518518518518518,-1.1444444444444446,2.933333333333332,-0.20370370370370366
1,2006,1338,1245,-7,0.3891129032258078,-2.3508064516129044,0.7903225806451601,0.7802419354838719,-0.6794354838709681,-1.8195564516129041,-0.5120967741935479,0.3024193548387082,2.0342741935483883,3.7217741935483883,3.078629032258064,0.491935483870968,-1.363911290322581,1.526209677419355,-3.02923387096774,0.024193548387096756
0,2006,1335,1400,13,-7.121212121212125,-0.016835016835017313,-2.2659932659932664,-2.6969696969696955,-0.8316498316498313,1.1582491582491556,-1.7575757575757578,-1.2323232323232318,-3.542087542087541,-4.441077441077443,-0.5016835016835017,-0.1043771043771038,1.885521885521884,-2.4175084175084174,2.659932659932659,-0.11447811447811453
1,2006,1437,1284,-15,10.570043103448269,-0.20689655172413526,1.7219827586206904,6.199353448275866,2.7596982758620694,4.7704741379310365,4.366379310344828,3.776939655172413,4.639008620689656,-1.0538793103448292,-2.0355603448275854,-3.817887931034482,-0.0700431034482758,1.5969827586206895,1.4418103448275872,0.2995689655172413
0,2006,1356,1452,5,-9.880978865406014,-9.292547274749717,-4.226918798665185,-5.503893214682982,-4.35706340378198,-12.439377085650722,2.92992213570634,5.331479421579535,4.0111234705228025,1.243604004449388,-5.2958843159065605,5.977753058954392,0.6840934371523915,0.5038932146829809,6.64516129032258,0.05450500556173532
0,2006,1285,1130,8,3.616898148148152,4.458333333333329,1.439814814814813,2.9456018518518547,1.4444444444444446,3.3506944444444438,-0.7071759259259256,-2.351851851851851,-1.9571759259259256,1.9178240740740728,-0.1087962962962976,0.8356481481481488,1.3587962962962967,-1.355324074074074,2.314814814814813,-0.0034722222222222103
0,2006,1203,1181,7,-3.5508658008658074,-2.2911255411255382,0.5638528138528152,3.8484848484848513,-1.8538961038961042,-2.936147186147185,-2.8246753246753262,0.28787878787878896,4.275974025974026,0.9935064935064944,1.9577922077922096,0.7489177489177479,-0.11688311688311614,-0.7456709956709949,0.4080086580086579,0.019480519480519543
1,2006,1196,1454,-8,5.737012987012975,-0.9621212121212182,1.9935064935064943,-4.3203463203463235,0.8225108225108224,-0.7067099567099575,0.9274891774891768,-0.07251082251082153,-3.7153679653679657,0.7435064935064943,4.530303030303031,1.0930735930735924,1.2445887445887456,2.010822510822511,-3.3073593073593064,0.10389610389610393
0,2006,1231,1211,3,-8.927586206896551,-6.570114942528733,-2.093103448275862,-2.405747126436779,2.9896551724137934,6.398850574712642,-7.731034482758623,-8.024137931034485,-2.6,-1.0689655172413808,0.9321839080459764,1.2873563218390809,-0.9563218390804592,-0.4206896551724135,-0.5931034482758619,-0.2793103448275862
1,2006,1261,1401,-8,5.559770114942523,4.785057471264366,4.148275862068964,5.921839080459769,-2.2183908045977017,-5.442528735632181,-0.5183908045977006,-1.5344827586206904,3.520689655172415,5.022988505747126,-1.0252873563218383,2.15287356321839,-0.1885057471264364,3.3011494252873566,-5.919540229885057,0.00919540229885052
0,2006,1104,1417,8,1.3897596656217388,8.016718913270639,0.12330198537095073,3.3113897596656234,-0.7554858934169273,-1.3343782654127452,1.89864158829676,2.615464994775341,1.6384535005224663,2.391849529780565,-1.8537095088819215,-1.0282131661441998,0.7084639498432601,2.276907001044932,-2.3239289446186007,-0.2319749216300941
0,2006,1228,1449,-1,-12.432258064516134,-11.336559139784953,-4.4870967741935495,-7.30430107526881,0.7881720430107526,2.2580645161290316,-4.246236559139785,-2.9322580645161267,-2.3817204301075283,0.5150537634408572,-1.4365591397849466,-2.6784946236559133,-1.7075268817204303,-0.9838709677419356,-1.5462365591397855,0.006451612903225712
0,2006,1397,1455,-5,12.998847926267276,12.130184331797237,5.082949308755762,7.986175115207374,2.1509216589861744,4.413594470046082,0.6820276497695836,1.6774193548387082,-0.3029953917050676,-3.210829493087555,2.246543778801845,0.06105990783410142,4.9239631336405525,1.1970046082949308,2.548387096774194,0.008064516129032251
0,2006,1338,1133,-8,0.9182795698924764,-1.5258064516129008,-0.8096774193548413,-2.7655913978494624,0.6913978494623656,0.8408602150537625,1.8462365591397845,3.5107526881720403,0.4967741935483882,0.9967741935483864,-0.017204301075270934,-1.458064516129031,-2.84516129032258,-0.994623655913978,-1.6688172043010745,0.10752688172043012
0,2006,1246,1163,7,-10.878787878787877,0.17272727272727195,-3.1575757575757564,-4.615151515151517,2.336363636363637,6.684848484848484,-6.899999999999999,-8.742424242424242,-3.633333333333335,-5.454545454545458,-1.751515151515152,-0.8060606060606048,-0.663636363636364,-6.242424242424242,1.5090909090909097,-0.2636363636363637
0,2006,1314,1206,-8,10.979310344827583,10.0632183908046,2.4735632183908045,5.317241379310339,0.963218390804597,1.2367816091954005,5.068965517241381,6.309195402298851,3.9344827586206903,1.1655172413793091,2.7988505747126435,3.420689655172413,0.5965517241379308,0.39770114942528734,1.9793103448275868,-0.008045977011494343
0,2006,1326,1207,-5,8.033333333333331,3.966666666666669,2.3000000000000007,5.166666666666671,1.5,3.533333333333335,1.9333333333333336,2.333333333333332,-0.5999999999999996,2.033333333333335,0.16666666666666607,0.4000000000000004,0.9666666666666668,-0.833333333333333,0.4666666666666668,0.1333333333333334
1,2006,1272,1137,-8,14.5987460815047,10.223615464994774,5.060606060606061,13.83908045977011,1.5715778474399171,6.01985370950888,2.9059561128526656,4.435736677115988,6.507836990595613,3.863113897596655,1.1410658307210024,1.3354231974921635,1.0637408568443052,5.067920585161963,2.6603970741901755,0.047021943573667735
0,2006,1301,1400,8,-0.4212121212121218,7.575757575757577,-1.9696969696969688,-4.163636363636364,1.90909090909091,5.087878787878786,1.6090909090909091,1.1787878787878796,-5.0272727272727264,-1.981818181818184,1.0909090909090915,-0.03030303030303116,-0.784848484848486,-0.25454545454545485,2.3969696969696965,-0.11818181818181828
1,2006,1437,1112,-7,2.4783092324805267,-4.271412680756392,-2.2558398220244698,-2.916573971078975,4.845383759733037,10.0678531701891,2.1446051167964413,1.4916573971078968,-0.13014460511679715,1.8553948832035587,-2.153503893214681,-2.208008898776418,-2.28476084538376,1.2602892102335923,1.8954393770856512,0.2491657397107897
0,2006,1322,1452,8,5.103448275862064,4.551724137931046,1.1034482758620676,0.03448275862069039,-3.448275862068966,-11.172413793103447,6.344827586206898,10.827586206896553,5.241379310344827,2.8620689655172384,-0.9310344827586192,7.448275862068964,0.931034482758621,0.5862068965517242,7.896551724137932,0.10344827586206896
1,2006,1261,1181,3,-7.74848484848485,-3.7363636363636346,-0.0575757575757585,2.115151515151517,-3.4848484848484853,-6.924242424242424,-4.14848484848485,-3.7121212121212115,4.354545454545455,2.969696969696969,0.3696969696969692,2.172727272727272,-1.0787878787878782,0.8424242424242427,-1.8181818181818183,-0.17575757575757578
1,2006,1272,1133,-12,9.375757575757577,1.5787878787878782,1.960606060606061,3.93333333333333,2.03939393939394,4.672727272727271,3.4151515151515164,5.924242424242423,3.2181818181818187,1.1424242424242408,-0.8060606060606084,0.6181818181818189,0.5878787878787879,1.9242424242424248,1.4787878787878768,0.24242424242424246
0,2006,1452,1400,4,-5.466039707419014,4.94357366771159,-1.4524555903866236,-0.38662486938348906,2.6102403343782665,9.76489028213166,-5.171368861024034,-7.59247648902821,-6.233019853709509,-6.4576802507836994,2.6771159874608137,-5.3521421107627996,-0.2549634273772217,-2.431556948798328,-2.3030303030303028,-0.1630094043887148
0,2006,1211,1417,1,11.524242424242413,13.345454545454546,2.9060606060606062,6.4757575757575765,-0.5727272727272723,-2.0090909090909084,6.284848484848485,6.08787878787879,1.7212121212121207,2.90909090909091,-0.027272727272727337,-1.212121212121211,1.63030303030303,0.04242424242424203,2.6484848484848484,0.08181818181818179
1,2006,1163,1449,-4,-1.066666666666677,-4.0,-1.033333333333335,-1.3333333333333286,-1.2666666666666666,-3.1999999999999997,2.2666666666666657,4.600000000000001,1.4666666666666668,5.633333333333333,-0.6000000000000014,-0.8333333333333339,-1.2999999999999998,5.833333333333334,-3.533333333333333,0.09999999999999998
0,2006,1207,1196,4,-12.606060606060595,-5.25454545454545,-3.669696969696972,-3.5939393939393938,-0.4939393939393932,0.3757575757575751,-4.772727272727272,-5.806060606060605,0.09393939393939377,-2.736363636363638,-1.4969696969696984,-3.1454545454545464,-1.9969696969696984,-1.4060606060606062,-1.1878787878787875,-0.11818181818181828
0,2006,1455,1206,-4,-1.0774193548387103,2.7150537634408565,-1.9591397849462384,0.6709677419354776,0.8086021505376344,1.3268817204301089,2.03225806451613,1.3559139784946268,1.7387096774193544,0.2322580645161274,-0.198924731182796,-0.2967741935483872,-2.0096774193548392,-1.6946236559139785,0.051612903225805695,-0.02473118279569897
0,2006,1130,1437,3,-0.8825431034482705,3.0818965517241352,1.3405172413793096,-4.886853448275866,-3.1034482758620694,-7.457974137931036,-0.4601293103448292,1.8793103448275872,-0.4515086206896548,-0.6023706896551708,5.191810344827585,2.0366379310344818,-1.6487068965517242,-0.7532327586206895,-1.8793103448275872,-0.08081896551724133
0,2006,1400,1261,-2,1.354545454545459,-5.142424242424242,-0.7303030303030305,-0.5696969696969703,3.0909090909090913,6.712121212121213,-0.2757575757575754,-1.0454545454545467,0.1606060606060602,-0.15151515151514872,-0.8242424242424242,-1.8696969696969687,-0.3151515151515145,-1.1454545454545455,-0.3636363636363633,0.08484848484848495
0,2006,1272,1417,-1,12.333333333333329,6.757575757575752,3.666666666666668,11.909090909090908,1.333333333333334,4.030303030303031,3.666666666666668,5.878787878787879,4.9393939393939394,4.151515151515152,1.666666666666666,1.2727272727272734,4.151515151515151,4.0,4.060606060606059,0.09090909090909084
0,2006,1437,1196,-2,-3.858934169278996,-0.9947753396029172,-2.6018808777429463,4.399164054336473,1.7095088819226758,4.794148380355279,-0.3646812957157763,-0.9853709508881928,2.8766980146290493,-1.8777429467084656,-4.4096133751306175,-3.6029258098223615,-0.44409613375130697,0.09508881922675004,2.2580982236154656,0.043887147335423086
0,2006,1163,1206,-10,11.933333333333325,6.600000000000001,3.333333333333332,8.899999999999997,-0.6333333333333337,-2.0666666666666664,5.899999999999999,7.533333333333335,6.200000000000001,3.8666666666666667,0.7666666666666675,1.0,-0.6666666666666661,5.800000000000002,0.0,0.1333333333333333
1,2006,1196,1206,-8,9.872727272727259,5.954545454545447,1.9030303030303024,1.1939393939393879,1.46060606060606,1.8909090909090909,4.6060606060606055,4.6393939393939405,0.5060606060606059,-0.16363636363636402,1.8636363636363649,1.6787878787878796,0.7303030303030313,1.4060606060606062,0.7212121212121207,0.05151515151515152
0,2006,1261,1417,2,6.190909090909088,6.1121212121212105,3.3060606060606053,7.509090909090908,-1.9393939393939397,-4.74242424242424,1.5181818181818176,2.287878787878789,3.021212121212121,4.242424242424242,1.672727272727272,1.0212121212121217,2.83030303030303,3.509090909090909,-0.4848484848484862,-0.08484848484848495
0,2006,1417,1196,-1,-10.696969696969688,-5.666666666666656,-3.2424242424242418,-3.636363636363633,-1.1212121212121209,-1.1818181818181834,-3.09090909090909,-3.3939393939393945,0.2727272727272734,-2.5454545454545467,-2.9696969696969706,-0.3333333333333339,-2.3939393939393945,-2.1818181818181817,0.03030303030303116,0.0
1,2007,1310,1197,0,7.09286412512219,3.3724340175953103,1.9305962854349945,7.7409579667644195,2.1935483870967745,6.7859237536656885,1.0381231671554259,-1.005865102639298,2.053763440860214,-0.2854349951124142,0.1564027370478982,-4.184750733137829,-0.3724340175953085,-0.13391984359726306,-0.6363636363636367,0.08602150537634401
1,2007,1130,1403,-3,3.0694037145649986,1.2346041055718473,0.9100684261974584,-1.1075268817204318,-0.21994134897360684,2.0185728250244366,1.4692082111436946,2.4555229716520017,2.44477028347996,1.4428152492668609,1.4105571847507328,2.3108504398826977,-1.104594330400782,3.8954056695992185,-2.0674486803519048,0.008797653958944274
1,2007,1139,1330,-7,-1.8346774193548328,-5.220766129032256,-2.256048387096776,-5.438508064516128,1.78125,3.8891129032258083,0.89616935483871,0.14516129032258007,-3.125,-3.62701612903226,-2.6784274193548376,-3.117943548387096,-2.625,-1.5352822580645162,0.6038306451612918,0.05645161290322576
0,2007,1125,1207,13,4.1764112903225765,7.447580645161295,1.2741935483870959,6.657258064516128,2.589717741935484,7.037298387096777,-0.961693548387096,-0.6975806451612918,0.120967741935484,3.3074596774193568,1.3659274193548379,2.1532258064516117,0.8780241935483871,-1.8054435483870968,2.080645161290324,-0.10282258064516124
1,2007,1231,1211,-3,-8.221212121212119,-7.924242424242428,-2.9303030303030297,-2.015151515151516,1.1757575757575758,3.575757575757578,-3.5363636363636357,-3.7393939393939375,1.1515151515151505,-5.457575757575756,-1.1181818181818173,-1.663636363636364,0.3909090909090915,0.8909090909090911,1.4969696969696962,-0.030303030303030387
1,2007,1257,1390,-5,1.35698924731183,-3.86344086021505,-0.2978494623655941,1.379569892473114,1.7193548387096769,6.121505376344086,0.2333333333333325,0.7440860215053746,0.9806451612903224,-2.4817204301075257,-0.06451612903225801,-1.7290322580645157,2.7182795698924727,-1.9387096774193544,2.1204301075268823,0.10967741935483877
0,2007,1172,1268,9,0.5,1.1159274193548328,-0.94657258064516,1.86592741935484,3.475806451612904,9.67842741935484,-1.0826612903225799,-3.1764112903225805,0.4072580645161299,0.8044354838709681,-1.8598790322580638,-1.13608870967742,0.210685483870968,-4.26108870967742,-0.2832661290322598,0.12096774193548387
0,2007,1266,1277,-1,7.346590909090906,8.303030303030305,2.19034090909091,8.438446969696969,1.2547348484848486,5.306818181818182,1.7111742424242422,3.6676136363636367,2.765151515151516,-1.166666666666668,-1.8125,-0.4990530303030312,3.535037878787879,-1.4431818181818183,2.0729166666666683,0.05208333333333337
1,2007,1314,1184,-15,20.931372549019613,4.617647058823536,7.9039215686274495,11.911764705882357,-2.4019607843137254,-7.005882352941176,7.525490196078431,10.056862745098039,5.178431372549022,7.327450980392157,4.21372549019608,0.30784313725490264,0.7156862745098042,2.0882352941176467,3.394117647058822,0.1901960784313725
0,2007,1148,1326,15,-4.333333333333344,5.575757575757584,-2.90909090909091,-2.0909090909090864,0.18181818181818252,-0.4545454545454533,1.3030303030303028,0.9393939393939412,0.7878787878787872,-1.5454545454545467,-2.9696969696969706,2.454545454545455,-0.7575757575757578,-2.5454545454545454,2.545454545454545,-0.24242424242424246
0,2007,1460,1338,11,-6.553308823529407,-0.8161764705882322,-2.663602941176471,-2.409926470588232,-0.5900735294117645,-0.5827205882352935,-0.6360294117647065,-2.75,-2.174632352941176,-1.4025735294117645,-5.253676470588236,0.5441176470588243,0.5202205882352944,-1.9393382352941175,0.998161764705884,-0.07536764705882347
1,2007,1401,1335,-11,2.2536151279199146,-8.323692992213573,0.13793103448275798,-1.133481646273637,0.4471635150166859,-1.1001112347052295,1.5305895439377082,0.5628476084538399,-0.4961067853170196,3.100111234705228,0.7586206896551708,-1.4493882091212456,-1.7775305895439368,0.3870967741935485,1.3092324805339253,0.082313681868743
0,2007,1451,1417,13,-0.9309523809523768,9.719047619047622,-2.769047619047619,-6.276190476190479,-1.0857142857142854,-3.8571428571428577,5.692857142857143,7.930952380952379,-1.3880952380952376,1.1309523809523832,-0.9928571428571421,3.621428571428572,-0.7595238095238095,-0.7999999999999998,3.5357142857142847,-0.2261904761904763
0,2007,1181,1433,-5,-4.600378787878782,-3.2575757575757507,-0.7926136363636367,-2.727272727272726,-0.8153409090909092,-1.3664772727272734,-2.199810606060605,-2.09659090909091,-0.7793560606060606,2.539772727272726,-0.3882575757575761,3.9810606060606055,-0.07954545454545414,1.6278409090909092,-0.5928030303030312,-0.13068181818181826
1,2007,1435,1203,-5,4.668817204301078,7.2731182795699,0.23870967741935445,1.6161290322580657,3.747311827956989,9.984946236559141,0.4440860215053775,-0.003225806451613522,-1.963440860215055,1.196774193548389,1.9569892473118295,-1.2107526881720432,-1.955913978494624,-1.819354838709677,-1.8709677419354842,-0.10860215053763443
0,2007,1331,1450,11,5.1875,6.34375,0.03125,-0.46875,0.25,0.65625,4.875,6.90625,2.84375,1.875,-0.375,4.96875,-0.40625,-0.03125,1.625,-0.09375
0,2007,1140,1462,-1,0.9375,4.84375,3.3125,5.65625,-0.53125,-2.15625,-5.15625,-4.65625,1.03125,2.46875,0.6875,0.65625,0.09375,-0.03125,1.8125,0.0
1,2007,1196,1238,-15,8.293226381461679,-10.74420677361853,3.5285204991087333,-5.551693404634584,1.5401069518716577,-0.16934046345810927,-0.3039215686274517,0.33065953654189073,-2.275401069518717,3.4215686274509807,2.2495543672014264,-1.424242424242424,-1.0935828877005351,1.7023172905525843,-5.020499108734402,0.2468805704099821
1,2007,1242,1310,-15,2.3805704099821696,-12.69786096256685,3.4830659536541897,-1.2210338680926895,-2.0294117647058822,-7.171122994652404,-2.5561497326203213,-1.5614973262032061,-1.6078431372549016,3.8992869875222813,3.188948306595366,0.6363636363636367,2.6390374331550808,5.100713012477718,1.2834224598930497,0.21568627450980396
0,2007,1437,1246,1,-1.3699596774193594,-2.697580645161296,-3.211693548387096,-0.058467741935480426,0.8629032258064521,2.6743951612903243,4.190524193548389,3.2217741935483883,2.4445564516129044,-2.623991935483872,-3.2298387096774195,-1.0423387096774201,1.966733870967742,-1.5221774193548383,3.5433467741935485,0.02116935483870963
1,2007,1272,1317,-13,3.342424242424244,-9.800000000000004,0.9909090909090884,1.445454545454545,0.9000000000000004,3.984848484848485,0.4606060606060591,2.3878787878787904,1.0212121212121197,-0.07878787878787817,2.627272727272727,-1.8909090909090909,3.651515151515152,1.5090909090909088,-0.6424242424242408,0.24242424242424246
